Datetime,Tweet Id,Text,User Name,Language,GPE
20221226,1607379454485045249,Year ender: Changes in #Russia because of the conflict https://t.co/2cyZkvKO4L,CGTNOfficial,en,Russia
20221226,1607375688784379905,"#Ukraine's Christmas is marred by loss, mourning and displacement. 

CGTN's Stephanie Freid spent Christmas Eve in one hard-hit village close to Ukraine's border with #Russia. https://t.co/tZMPFfLiWw",CGTNOfficial,en,Russia
20221226,1607315409371336705,#Russia ready to resume gas supplies via Yamal-Europe pipeline https://t.co/dcdadPuTpU,CGTNOfficial,en,Russia
20221226,1607285091138523136,"As it happens: Breaking News in 2022 - Ep. 01: Russia-Ukraine Conflict

The Russia-Ukraine conflict is one of the world's biggest stories in 2022. The impact has been felt across the globe. Here is a recap of how the conflict started. #2022InReview https://t.co/9HNNBKKsyy",CGTNOfficial,en,Russia
20221228,1608131475337101313,"Gazprom expects its gas production to total 412.6 billion cubic meters in 2022, according to Russia's TASS news agency.",CGTNOfficial,en,Russia
20221228,1608117297939648512,"Defense ministers of Russia, Türkiye and Syria have held talks in Moscow, Russia's RIA Novosti news agency reported.",CGTNOfficial,en,Russia
20221228,1608088697337180160,"#Russia has expelled Lithuanian diplomat in a retaliatory move, the Russian Foreign Ministry said on Wednesday. https://t.co/V9yql7v4M9",CGTNOfficial,en,Russia
20221229,1608606290044936194,"2022 in review: The aftermath of the Russia-Ukraine conflict #2022InReview
https://t.co/GrSIQNlwPg",CGTNOfficial,en,Russia
20221229,1608583654787121157,"Moscow dismissed Zelenskyy’s vision on Wednesday, saying that Kyiv must accept Russia’s annexation of four regions - Luhansk and Donetsk in the east, and Kherson and Zaporizhzhia in the south.

#CGTNAmerica https://t.co/5IPPWxayEx",CGTNOfficial,en,Russia
20221229,1608583543805861890,"Ukraine’s President Zelenskyy is pushing a 10-point peace plan that sees Russia respecting Ukraine’s territorial integrity and pulling out all its troops.

#CGTNAmerica https://t.co/8lcGCGAGYF",CGTNOfficial,en,Russia
20221229,1608583421126639621,"In Russia, a regional governor said air defenses had shot down a drone near the Engels Air Force base.  Russia says Ukraine has already tried to attack the base twice this month.

#CGTNAmerica https://t.co/P2Ito1ViU7",CGTNOfficial,en,Russia
20221229,1608582999523606528,"Russian Foreign Minister Sergei Lavrov said Zelenskyy’s idea of driving Russia out of eastern Ukraine and Crimea with Western help and getting Moscow to pay damages is an “illusion”, the RIA news reported.

#CGTNAmerica https://t.co/UTlfNwkrLc",CGTNOfficial,en,Russia
20221229,1608582817763540992,"Russia fired dozens of missiles into Ukraine early Thursday, targeting Kyiv, where hundreds sheltered in underground subway stations.

#CGTNAmerica https://t.co/kyKqnAOTMB",CGTNOfficial,en,Russia
20221229,1608570993492082688,"Power cuts in most Ukrainian regions after Russian strike: Zelenskyy

#CGTNAmerica #Ukraine #Russia #Zelenskyy",CGTNOfficial,en,Russia
20221229,1608485494643359745,"2022 in review: Timeline of the Russia-Ukraine conflict #2022InReview
https://t.co/WPWIZNfznz",CGTNOfficial,en,Russia
20221230,1608898171387641857,Meanwhile servicemen continue to battle Russian forces in eastern Ukraine. Officials are warning residents to expect an all-out assault from Russia as 2022 comes to a close. #Ukraine #Russia #UkrainRussia #OrthodoxChristmas #Ukrainefighting #Ukrainenewyear #CGTNAmerica https://t.co/kAhunqG2nl,CGTNOfficial,en,Russia
20221230,1608898070384726016,"In capital Kyiv and Kherson in the south, people surveyed the impact of strikes on homes and apartments. #Ukraine #Russia #UkraineRussia #OrthodoxChristmas #Ukrainefighting #Ukrainepowergrid #Ukrainenewyear #CGTNAmerica https://t.co/IsmFK2HZOh",CGTNOfficial,en,Russia
20221230,1608897897700986880,Power is still being restored ahead of the New Year holiday and the upcoming Orthodox Christmas holiday which begins on Jan. 7. #Ukraine #Russia #UkraineRussia #OrthodoxChristmas #Ukrainefighting #CGTNAmerica https://t.co/kypH223Sg0,CGTNOfficial,en,Russia
20221230,1608897762908569600,Ukraine forces said they shot down 16 drones from Russia early Friday after missile strikes hit parts of Ukraine's electrical grid killing power in several areas and forcing some cities into darkness. #Ukraine #Russia #UkraineRussia #OrthodoxChristmas #CGTNAmerica https://t.co/44bjMVECn5,CGTNOfficial,en,Russia
